MemberID,Age,Gender,MembershipType,MonthlyFee,JoinDate,LastVisitDate,VisitsLast30Days,PersonalTrainingSessionsLast90Days,PaymentMethod,InactivityDays,Cancelled
2319,48,M,Premium,34.99,2025-09-24,2025-09-27,1,3,Credit Card,127,0
2320,18,F,Basic,19.99,2025-03-16,2025-11-06,3,0,PayPal,87,1
2321,39,M,Premium,34.99,2025-03-17,2025-09-18,1,0,Credit Card,136,0
2322,43,F,Basic,19.99,2023-03-16,2025-09-04,3,0,SEPA,150,1
2323,16,F,Elite,49.99,2025-05-03,2025-10-26,6,2,SEPA,98,1
2324,43,M,Basic,19.99,2025-02-28,2025-05-07,5,2,Credit Card,270,1
2325,37,D,Elite,49.99,2023-10-09,2025-11-03,6,1,PayPal,90,1
2326,18,D,Elite,49.99,2025-11-20,2026-01-24,0,3,PayPal,8,0
2327,55,F,Basic,19.99,2023-07-20,2025-08-15,1,0,PayPal,170,0
2328,54,D,Elite,49.99,2023-06-23,2025-04-26,5,3,SEPA,281,1
2329,34,F,Basic,19.99,2023-10-02,2025-10-08,10,0,SEPA,116,1
2330,32,M,Basic,19.99,2024-04-05,2024-12-12,7,0,Credit Card,416,1
2331,41,M,Premium,34.99,2025-12-19,2026-01-19,11,0,PayPal,13,0
2332,33,F,Premium,34.99,2025-03-10,2025-12-23,9,0,PayPal,40,0
2333,28,F,Basic,19.99,2024-07-03,2025-06-11,1,2,Credit Card,235,0
2334,54,D,Premium,34.99,2025-03-15,2025-09-28,9,0,Credit Card,126,1
2335,27,F,Premium,34.99,2023-09-17,2023-12-06,4,2,PayPal,788,0
2336,55,F,Elite,49.99,2024-11-11,2026-01-14,11,3,PayPal,18,0
2337,39,D,Premium,34.99,2023-10-20,2024-09-14,1,3,SEPA,505,1
2338,33,M,Basic,19.99,2023-01-28,2025-08-13,1,3,Credit Card,172,0
2339,23,F,Basic,19.99,2024-01-07,2025-02-04,15,0,PayPal,362,1
2340,26,F,Basic,19.99,2024-02-05,2024-10-15,4,2,PayPal,474,1
2341,52,F,Basic,19.99,2023-04-25,2024-07-31,3,0,PayPal,550,1
2342,50,D,Elite,49.99,2023-02-07,2023-04-09,7,0,Credit Card,1029,1
2343,23,M,Premium,34.99,2023-12-09,2024-05-02,7,0,PayPal,640,0
2344,26,M,Premium,34.99,2024-07-29,2025-06-19,10,0,SEPA,227,1
2345,48,F,Premium,34.99,2025-06-05,2026-01-18,7,4,Credit Card,14,0
2346,47,M,Elite,49.99,2023-04-10,2023-11-26,15,2,PayPal,798,0
2347,37,D,Basic,19.99,2023-02-21,2025-06-11,6,3,PayPal,235,1
2348,36,F,Basic,19.99,2025-05-30,2025-09-09,6,1,SEPA,145,1
2349,25,F,Elite,49.99,2023-04-06,2025-04-06,16,4,PayPal,301,1
2350,18,M,Basic,19.99,2025-11-29,2025-12-04,0,1,SEPA,59,0
2351,36,F,Elite,49.99,2024-09-25,2024-12-29,9,1,PayPal,399,1
2352,52,D,Basic,19.99,2024-09-08,2025-04-28,6,0,PayPal,279,1
2353,26,M,Basic,19.99,2023-06-27,2024-11-14,8,2,PayPal,444,1
2354,41,M,Elite,49.99,2023-11-12,2025-04-25,13,3,PayPal,282,1
2355,38,M,Elite,49.99,2025-09-19,2025-11-21,4,4,PayPal,72,0
2356,25,M,Basic,19.99,2024-03-12,2024-11-07,1,0,PayPal,451,1
2357,54,D,Basic,19.99,2024-01-25,2025-07-12,9,1,PayPal,204,1
2358,30,M,Basic,19.99,2024-03-30,2025-03-27,4,1,SEPA,311,1
2359,21,M,Elite,49.99,2025-08-19,2025-11-28,9,2,PayPal,65,1
2360,23,D,Basic,19.99,2025-10-16,2025-12-30,7,0,Credit Card,33,1
2361,41,M,Premium,34.99,2023-09-13,2024-02-19,1,0,SEPA,713,0
2362,21,F,Elite,49.99,2024-01-10,2026-01-02,9,0,Credit Card,30,0
2363,41,F,Basic,19.99,2025-12-29,2026-01-14,2,3,SEPA,18,0
2364,25,M,Elite,49.99,2024-03-19,2024-08-22,2,2,Credit Card,528,1
2365,38,D,Elite,49.99,2024-06-03,2024-11-07,11,0,PayPal,451,1
2366,38,F,Basic,19.99,2024-01-13,2024-07-13,0,3,Credit Card,568,1
2367,19,F,Basic,19.99,2024-03-08,2025-03-23,8,0,SEPA,315,1
2368,23,D,Basic,19.99,2023-05-17,2025-10-08,5,4,SEPA,116,1
2369,47,D,Premium,34.99,2024-04-28,2024-05-04,8,3,SEPA,638,1
2370,16,D,Basic,19.99,2024-10-25,2025-01-09,6,2,SEPA,388,1
2371,41,M,Elite,49.99,2025-11-07,2025-12-13,10,1,SEPA,50,0
2372,33,F,Basic,19.99,2024-10-04,2025-10-13,4,2,SEPA,111,1
2373,21,F,Elite,49.99,2023-05-18,2024-05-29,7,3,PayPal,613,1
2374,43,F,Basic,19.99,2024-12-01,2025-05-18,0,0,Credit Card,259,1
2375,36,F,Elite,49.99,2024-03-09,2025-11-04,0,3,SEPA,89,1
2376,32,M,Premium,34.99,2023-10-08,2023-10-26,13,0,PayPal,829,1
2377,24,D,Elite,49.99,2025-10-13,2025-10-25,10,3,PayPal,99,0
2378,55,F,Premium,34.99,2024-05-13,2025-07-27,2,0,PayPal,189,1
2379,29,M,Basic,19.99,2025-12-07,2026-01-06,0,2,PayPal,26,0
2380,44,D,Premium,34.99,2024-01-15,2024-05-29,7,0,PayPal,613,0
2381,55,F,Elite,49.99,2025-12-22,2026-01-25,4,2,SEPA,7,0
2382,23,D,Basic,19.99,2024-09-24,2025-01-05,3,0,SEPA,392,1
2383,37,M,Basic,19.99,2025-11-15,2026-01-28,6,1,SEPA,4,0
2384,38,F,Premium,34.99,2024-12-21,2025-01-02,7,2,Credit Card,395,1
2385,19,M,Basic,19.99,2025-09-09,2025-09-10,1,2,Credit Card,144,1
2386,41,F,Elite,49.99,2025-06-10,2025-10-15,3,3,SEPA,109,1
2387,40,F,Premium,34.99,2025-05-09,2025-08-20,7,0,SEPA,165,0
2388,31,F,Premium,34.99,2023-02-17,2025-05-29,6,0,PayPal,248,1
2389,52,F,Elite,49.99,2025-03-01,2025-07-18,9,5,PayPal,198,1
2390,52,D,Premium,34.99,2025-01-03,2025-03-14,8,2,PayPal,324,1
2391,27,F,Premium,34.99,2025-08-12,2025-08-14,11,2,PayPal,171,1
2392,35,M,Basic,19.99,2024-02-27,2025-05-08,9,0,PayPal,269,0
2393,41,F,Premium,34.99,2024-11-17,2025-09-26,4,2,Credit Card,128,1
2394,30,F,Elite,49.99,2024-06-20,2025-04-15,7,3,PayPal,292,0
2395,52,D,Elite,49.99,2023-09-06,2024-10-15,8,5,Credit Card,474,1
2396,34,M,Elite,49.99,2024-07-18,2025-10-22,14,0,PayPal,102,1
2397,30,M,Elite,49.99,2023-12-17,2024-05-14,6,4,Credit Card,628,1
2398,50,D,Elite,49.99,2024-03-23,2025-11-02,0,0,SEPA,91,1
2399,52,F,Basic,19.99,2023-08-01,2023-08-09,8,1,SEPA,907,0
2400,35,D,Premium,34.99,2025-09-07,2025-11-29,9,3,Credit Card,64,0
2401,53,M,Basic,19.99,2024-11-20,2025-07-19,6,1,PayPal,197,1
2402,35,F,Basic,19.99,2025-06-05,2026-01-08,9,3,SEPA,24,0
2403,38,M,Basic,19.99,2023-10-17,2025-11-09,6,0,Credit Card,84,0
2404,49,D,Elite,49.99,2025-03-16,2025-09-14,5,4,PayPal,140,1
2405,51,F,Basic,19.99,2025-08-23,2025-08-23,10,0,Credit Card,162,0
2406,35,M,Premium,34.99,2025-01-08,2025-10-17,6,0,SEPA,107,1
2407,51,F,Basic,19.99,2024-04-01,2025-10-08,8,0,Credit Card,116,1
2408,24,M,Basic,19.99,2023-11-19,2025-10-05,7,3,Credit Card,119,1
2409,22,M,Premium,34.99,2024-03-01,2026-01-01,8,3,PayPal,31,0
2410,17,M,Elite,49.99,2025-03-22,2025-12-23,11,0,PayPal,40,0
2411,33,F,Elite,49.99,2023-10-16,2025-05-20,10,2,SEPA,257,1
2412,34,M,Premium,34.99,2025-09-24,2026-01-14,6,7,Credit Card,18,0
2413,30,D,Premium,34.99,2023-04-30,2023-10-05,10,0,PayPal,850,1
2414,41,F,Basic,19.99,2024-07-28,2025-10-03,2,1,SEPA,121,0
2415,24,D,Basic,19.99,2024-02-12,2024-09-04,3,0,SEPA,515,1
2416,52,M,Basic,19.99,2024-11-07,2025-05-31,6,1,SEPA,246,1
2417,45,F,Basic,19.99,2024-06-03,2025-07-26,5,0,Credit Card,190,0
2418,44,F,Basic,19.99,2025-01-17,2025-01-22,6,0,Credit Card,375,1
2419,27,F,Elite,49.99,2024-05-25,2024-07-22,7,3,SEPA,559,0
2420,51,F,Premium,34.99,2024-04-17,2025-12-03,8,1,SEPA,60,1
2421,50,F,Premium,34.99,2023-04-06,2023-12-22,17,3,PayPal,772,1
2422,45,D,Basic,19.99,2023-02-03,2023-08-08,11,0,SEPA,908,1
2423,44,D,Premium,34.99,2025-02-03,2025-03-04,10,0,Credit Card,334,0
2424,46,D,Elite,49.99,2023-07-28,2025-11-25,6,1,SEPA,68,1
2425,19,F,Premium,34.99,2024-01-10,2024-10-06,6,0,Credit Card,483,0
2426,46,D,Basic,19.99,2023-11-12,2026-01-27,1,4,SEPA,5,0
2427,18,D,Elite,49.99,2024-10-10,2025-08-12,5,4,PayPal,173,1
2428,25,M,Premium,34.99,2024-06-05,2025-11-06,8,2,SEPA,87,0
2429,24,M,Basic,19.99,2024-01-17,2024-04-28,7,0,PayPal,644,1
2430,38,D,Elite,49.99,2023-03-27,2024-07-21,0,5,PayPal,560,1
2431,19,F,Premium,34.99,2023-06-01,2024-09-08,5,0,PayPal,511,0
2432,22,D,Elite,49.99,2023-11-06,2024-10-31,3,0,Credit Card,458,1
2433,22,M,Basic,19.99,2023-08-13,2024-12-30,8,2,Credit Card,398,1
2434,51,F,Basic,19.99,2024-05-26,2025-01-06,7,2,SEPA,391,1
2435,27,F,Elite,49.99,2023-08-20,2024-09-07,4,6,PayPal,512,1
2436,28,D,Elite,49.99,2025-02-22,2025-05-31,12,3,Credit Card,246,1
2437,44,M,Premium,34.99,2024-08-25,2025-06-30,3,0,PayPal,216,1
2438,33,F,Basic,19.99,2024-11-08,2024-11-14,6,0,PayPal,444,1
2439,38,M,Elite,49.99,2025-02-12,2025-10-29,8,1,Credit Card,95,0
2440,55,D,Basic,19.99,2025-10-14,2025-11-15,1,2,PayPal,78,1
2441,30,F,Basic,19.99,2024-10-10,2025-05-10,1,1,SEPA,267,1
2442,52,M,Basic,19.99,2023-11-24,2024-11-25,0,3,SEPA,433,1
2443,54,M,Basic,19.99,2023-10-18,2026-01-23,3,0,SEPA,9,0
2444,20,F,Premium,34.99,2024-08-08,2024-12-05,8,2,PayPal,423,1
2445,43,M,Premium,34.99,2025-04-03,2025-07-31,4,0,SEPA,185,1
2446,18,F,Premium,34.99,2024-08-30,2025-03-02,13,2,SEPA,336,1
2447,28,M,Elite,49.99,2024-11-26,2025-01-14,12,4,SEPA,383,1
2448,52,D,Basic,19.99,2023-03-31,2024-10-09,5,0,SEPA,480,1
2449,22,M,Basic,19.99,2023-12-29,2024-06-01,3,2,SEPA,610,1
2450,25,F,Elite,49.99,2025-02-01,2025-11-03,3,4,SEPA,90,1
2451,53,M,Elite,49.99,2023-08-01,2025-09-20,5,5,Credit Card,134,1
2452,24,D,Basic,19.99,2024-09-17,2025-10-06,9,1,PayPal,118,1
2453,49,F,Basic,19.99,2025-10-16,2025-12-11,8,0,Credit Card,52,0
2454,41,D,Premium,34.99,2025-04-02,2025-08-24,8,0,SEPA,161,1
2455,27,M,Elite,49.99,2024-03-21,2025-01-18,13,6,SEPA,379,1
2456,27,M,Premium,34.99,2023-06-03,2023-12-17,7,0,Credit Card,777,1
2457,23,F,Elite,49.99,2025-12-25,2026-01-07,3,3,PayPal,25,0
2458,46,D,Premium,34.99,2023-08-18,2023-11-18,11,3,PayPal,806,1
2459,22,D,Basic,19.99,2024-07-22,2026-01-12,3,0,SEPA,20,0
2460,43,F,Premium,34.99,2023-04-27,2023-12-07,14,1,SEPA,787,1
2461,38,M,Elite,49.99,2023-05-08,2023-05-13,9,4,SEPA,995,1
2462,36,D,Basic,19.99,2023-07-17,2023-07-20,4,2,PayPal,927,1
2463,16,F,Elite,49.99,2024-04-26,2025-11-10,4,0,PayPal,83,0
2464,52,D,Basic,19.99,2023-12-17,2025-10-22,9,1,SEPA,102,0
2465,31,M,Basic,19.99,2025-07-25,2025-11-13,13,0,PayPal,80,1
2466,29,F,Premium,34.99,2025-02-28,2025-06-12,9,0,SEPA,234,1
2467,41,F,Basic,19.99,2025-04-04,2025-07-03,6,3,SEPA,213,0
2468,28,M,Elite,49.99,2023-01-02,2023-06-03,5,2,PayPal,974,0
2469,50,D,Elite,49.99,2023-11-09,2024-02-18,11,2,PayPal,714,1
2470,46,F,Elite,49.99,2023-05-10,2024-11-01,14,1,Credit Card,457,1
2471,40,M,Elite,49.99,2025-09-14,2026-01-18,14,3,PayPal,14,0
2472,50,D,Basic,19.99,2023-12-09,2023-12-15,10,0,SEPA,779,1
2473,54,F,Premium,34.99,2023-09-18,2025-01-08,14,3,Credit Card,389,1
2474,50,D,Premium,34.99,2025-05-08,2025-09-11,5,2,SEPA,143,1
2475,41,F,Premium,34.99,2023-11-05,2025-10-23,5,0,SEPA,101,1
2476,22,M,Premium,34.99,2024-12-25,2025-10-15,4,1,PayPal,109,1
2477,36,M,Elite,49.99,2023-11-29,2024-11-14,7,5,Credit Card,444,1
2478,53,D,Basic,19.99,2024-09-02,2025-01-19,0,1,PayPal,378,1
2479,53,F,Basic,19.99,2025-04-23,2025-11-25,6,0,SEPA,68,0
2480,35,D,Elite,49.99,2023-01-08,2025-08-01,2,3,PayPal,184,1
2481,33,M,Elite,49.99,2024-08-05,2025-09-24,9,5,Credit Card,130,1
2482,45,M,Premium,34.99,2023-08-19,2024-10-12,10,0,SEPA,477,1
2483,50,D,Basic,19.99,2025-03-27,2026-01-18,9,0,SEPA,14,0
2484,36,M,Elite,49.99,2024-06-27,2025-04-19,10,5,SEPA,288,1
2485,23,M,Basic,19.99,2024-10-31,2025-01-26,0,4,Credit Card,371,1
2486,17,D,Basic,19.99,2024-08-16,2024-10-17,5,4,SEPA,472,1
2487,51,D,Elite,49.99,2024-03-29,2024-03-29,0,1,Credit Card,674,1
2488,50,D,Basic,19.99,2025-09-15,2025-12-02,1,0,PayPal,61,1
2489,38,F,Basic,19.99,2023-08-06,2025-02-22,15,1,Credit Card,344,1
2490,16,M,Basic,19.99,2023-01-27,2023-05-03,3,0,Credit Card,1005,1
2491,54,F,Elite,49.99,2023-07-28,2025-03-25,10,7,Credit Card,313,0
2492,51,F,Elite,49.99,2024-08-22,2024-11-29,9,5,Credit Card,429,1
2493,52,M,Elite,49.99,2025-06-03,2025-09-25,8,0,PayPal,129,0
2494,46,M,Premium,34.99,2023-08-31,2025-02-24,13,0,PayPal,342,1
2495,39,D,Basic,19.99,2024-02-22,2025-05-04,9,1,Credit Card,273,1
2496,54,M,Premium,34.99,2023-09-27,2025-06-03,2,1,PayPal,243,0
2497,26,F,Basic,19.99,2025-03-31,2025-10-08,0,3,Credit Card,116,1
2498,54,F,Premium,34.99,2024-12-05,2025-10-13,14,4,SEPA,111,0
2499,54,M,Premium,34.99,2024-01-06,2024-05-12,8,5,Credit Card,630,1
2500,17,F,Premium,34.99,2025-06-19,2026-01-08,4,5,Credit Card,24,0
